,lstrLevel,lsregion,lscc,province,lsrcode,lsrcodeDesc,lsaa,lsaaDesc,lstt,district,lsmm,lsmmDesc,lsyymm,male,female,total
5685,0,0,56,จังหวัดพะเยา,5679,ท้องถิ่นเทศบาลตำบลฝายกวาง,3, ,8,ฝายกวาง,0, ,6512,4256,4517,8773
5686,0,0,56,จังหวัดพะเยา,5680,ท้องถิ่นเทศบาลตำบลเวียงลอ,2, ,3,ลอ,0, ,6512,2933,3168,6101
5687,0,0,56,จังหวัดพะเยา,5681,ท้องถิ่นเทศบาลตำบลหงส์หิน,2, ,4,หงส์หิน,0, ,6512,3204,3426,6630
5688,0,0,56,จังหวัดพะเยา,5682,ท้องถิ่นเทศบาลตำบลจุน,2, ,2,จุน,0, ,6512,4362,4619,8981
5689,0,0,56,จังหวัดพะเยา,5683,ท้องถิ่นเทศบาลตำบลบ้านเหล่า,7, ,5,บ้านเหล่า,0, ,6512,3752,3920,7672
5690,0,0,56,จังหวัดพะเยา,5684,ท้องถิ่นเทศบาลตำบลแม่กา,1, ,10,แม่กา,0, ,6512,6128,6739,12867
5691,0,0,56,จังหวัดพะเยา,5685,ท้องถิ่นเทศบาลตำบลแม่ปืม,1, ,8,แม่ปืม,0, ,6512,4351,4571,8922
5692,0,0,56,จังหวัดพะเยา,5686,ท้องถิ่นเทศบาลตำบลบ้านต๊ำ,1, ,6,บ้านต๊ำ,0, ,6512,3399,3635,7034
5693,0,0,56,จังหวัดพะเยา,5687,ท้องถิ่นเทศบาลตำบลท่าวังทอง,1, ,13,ท่าวังทอง,0, ,6512,7905,7701,15606
5694,0,0,56,จังหวัดพะเยา,5688,ท้องถิ่นเทศบาลตำบลดงเจน,9, ,2,ดงเจน,0, ,6512,2829,3214,6043
5695,0,0,56,จังหวัดพะเยา,5688,ท้องถิ่นเทศบาลตำบลดงเจน,9, ,3,แม่อิง,0, ,6512,983,1124,2107
5696,0,0,56,จังหวัดพะเยา,5689,ท้องถิ่นเทศบาลตำบลสบบง,8, ,5,สบบง,0, ,6512,3888,4201,8089
5697,0,0,56,จังหวัดพะเยา,5690,ท้องถิ่นเทศบาลตำบลแม่ใจ,7, ,1,แม่ใจ,0, ,6512,1175,1233,2408
5698,0,0,56,จังหวัดพะเยา,5690,ท้องถิ่นเทศบาลตำบลแม่ใจ,7, ,2,ศรีถ้อย,0, ,6512,1163,1324,2487
5699,0,0,56,จังหวัดพะเยา,5691,ท้องถิ่นเทศบาลตำบลปง,6, ,1,ปง,0, ,6512,1213,1322,2535
5700,0,0,56,จังหวัดพะเยา,5691,ท้องถิ่นเทศบาลตำบลปง,6, ,6,นาปรัง,0, ,6512,1382,1573,2955
5701,0,0,56,จังหวัดพะเยา,5692,ท้องถิ่นเทศบาลตำบลงิม,6, ,4,งิม,0, ,6512,3264,3345,6609
5702,0,0,56,จังหวัดพะเยา,5693,ท้องถิ่นเทศบาลเมืองดอกคำใต้,5, ,1,ดอกคำใต้,0, ,6512,603,757,1360
5703,0,0,56,จังหวัดพะเยา,5693,ท้องถิ่นเทศบาลเมืองดอกคำใต้,5, ,2,ดอนศรีชุม,0, ,6512,1395,1633,3028
5704,0,0,56,จังหวัดพะเยา,5693,ท้องถิ่นเทศบาลเมืองดอกคำใต้,5, ,10,บุญเกิด,0, ,6512,2042,2277,4319
5705,0,0,56,จังหวัดพะเยา,5693,ท้องถิ่นเทศบาลเมืองดอกคำใต้,5, ,11,สว่างอารมณ์,0, ,6512,1656,1983,3639
5706,0,0,56,จังหวัดพะเยา,5694,ท้องถิ่นเทศบาลตำบลบ้านถ้ำ,5, ,3,บ้านถ้ำ,0, ,6512,4057,4047,8104
5707,0,0,56,จังหวัดพะเยา,5695,ท้องถิ่นเทศบาลตำบลเชียงม่วน,4, ,1,เชียงม่วน,0, ,6512,3320,3373,6693
5708,0,0,56,จังหวัดพะเยา,5695,ท้องถิ่นเทศบาลตำบลเชียงม่วน,4, ,2,บ้านมาง,0, ,6512,905,965,1870
5709,0,0,56,จังหวัดพะเยา,5696,ท้องถิ่นเทศบาลตำบลเวียง,3, ,7,เวียง,0, ,6512,2608,2794,5402
5710,0,0,56,จังหวัดพะเยา,5697,ท้องถิ่นเทศบาลตำบลเชียงคำ,3, ,1,หย่วน,0, ,6512,2758,3367,6125
5711,0,0,56,จังหวัดพะเยา,5698,ท้องถิ่นเทศบาลตำบลห้วยข้าวก่ำ,2, ,1,ห้วยข้าวก่ำ,0, ,6512,3879,4242,8121
5712,0,0,56,จังหวัดพะเยา,5699,ท้องถิ่นเทศบาลเมืองพะเยา,1, ,1,เวียง,0, ,6512,3916,4672,8588
5713,0,0,56,จังหวัดพะเยา,5699,ท้องถิ่นเทศบาลเมืองพะเยา,1, ,2,แม่ต๋ำ,0, ,6512,3403,3853,7256
5714,0,0,57,จังหวัดเชียงราย,5701,อำเภอเมืองเชียงราย,1, ,2,รอบเวียง,0, ,6512,2011,2282,4293
5715,0,0,57,จังหวัดเชียงราย,5701,อำเภอเมืองเชียงราย,1, ,3,บ้านดู่,0, ,6512,505,558,1063
5716,0,0,57,จังหวัดเชียงราย,5701,อำเภอเมืองเชียงราย,1, ,4,นางแล,0, ,6512,41,49,90
5717,0,0,57,จังหวัดเชียงราย,5701,อำเภอเมืองเชียงราย,1, ,5,แม่ข้าวต้ม,0, ,6512,6107,6701,12808
5718,0,0,57,จังหวัดเชียงราย,5701,อำเภอเมืองเชียงราย,1, ,7,สันทราย,0, ,6512,4743,5457,10200
5719,0,0,57,จังหวัดเชียงราย,5701,อำเภอเมืองเชียงราย,1, ,11,แม่กรณ์,0, ,6512,3469,3728,7197
5720,0,0,57,จังหวัดเชียงราย,5701,อำเภอเมืองเชียงราย,1, ,12,ห้วยชมภู,0, ,6512,6262,6152,12414
